Doc Symbol	publicaion date	Jobs	title	title _ar	subjects	Area	discard	Lang available	Security level	title	session 1	session 2	session 3	agenda 1	agenda 2	agenda 3
E/ESCWA/TRANS/2000/WG.1/2	09/13/2000	I0000425	REVISED INTERNATIONAL CONVENTION ON THE SIMPLIFICATION AND HARMONIZATION OF CUSTOMS PROCEDURES / PREPARED BY WORLD CUSTOMS ORGANIZATION		T0006069;T0002727;T0002729;T0001884	UNDOC		EP	2	REVISED INTERNATIONAL CONVENTION ON THE SIMPLIFICATION AND HARMONIZATION OF CUSTOMS PROCEDURES / PREPARED BY WORLD CUSTOMS ORGANIZATION						
E/ESCWA/TRANS/2000/WG.1/3	09/13/2000	I0000426			T0002412;T0002317;T0000363;T0002055	UNDOC		AP	3		2000					
E/ESCWA/TRANS/2000/WG.1/4	09/13/2000	I0000427	GOOD PRACTICES FOR FACILITATION OF LAND AND MARITIME TRANSPORT FOR INTERNATIONAL MOVEMENT / PREPARED BY M. RAHMATULLAH		T0009920;T0002316;T0005493;T0005770;T0010151;T0002729;T0002317;T0001884;T0000589	UNDOC		EP	3	GOOD PRACTICES FOR FACILITATION OF LAND AND MARITIME TRANSPORT FOR INTERNATIONAL MOVEMENT / PREPARED BY M. RAHMATULLAH	2000					
E/ESCWA/TRANS/2000/WG.1/5	09/21/2000	I0000435	THE EUROPEAN AGREEMENT ON MAIN INTERNATIONAL TRAFFIC ARTERIES OF 1975 : BACKGROUND, OBJECTIVES AND HOW IT WORKS / PREPARED BY JERZY C. WITKOWSKI		T0002406;T0005493;T0000589;T0002407;T0006703;T0002403;T0002380;T0005993	UNDOC		EP	2	THE EUROPEAN AGREEMENT ON MAIN INTERNATIONAL TRAFFIC ARTERIES OF 1975 : BACKGROUND, OBJECTIVES AND HOW IT WORKS / PREPARED BY JERZY C. WITKOWSKI	2000					
E/ESCWA/TRANS/2000/WG.1/6	09/21/2000	I0000434	FACILITATING THE INTERNATIONAL TRANSPORT OF GOODS BY ROAD UNDER THE INTERNATIONAL TRANSPORT CONVENTION / PREPARED BY INTERNATIONAL ROAD TRANSPORT UNION (IRU)		T0009920;T0002412;T0002413;T0002729;T0010445	UNDOC		EP	2	FACILITATING THE INTERNATIONAL TRANSPORT OF GOODS BY ROAD UNDER THE INTERNATIONAL TRANSPORT CONVENTION / PREPARED BY INTERNATIONAL ROAD TRANSPORT UNION (IRU)	2000					
E/ESCWA/TRANS/2000/WG.1/7	09/25/2000	I0000458			T0002406;T0005542;T0002408;T0001884;T0002055;T0002380;T0005547;T0007920	UNDOC		AP	3							
E/ESCWA/TRANS/2000/WG.1/8	09/21/2000	I0000442			T0002406;T0005546	UNDOC		AP	3		2000					
E/ESCWA/TRANS/2000/WG.1/9	09/22/2000	I0000443			T0002311;T0013218;T0005539	UNDOC		AP	3		2000					
E/ESCWA/TRANS/2001/1	04/06/2001	I0100387	REPORT ON THE SECOND SESSION OF THE COMMITTEE ON TRANSPORT BEIRUT, 6-7 FEBRUARY 2001		T0002311;T0002747;T0005547;T0000142	UNDOC		EP AP	3	REPORT ON THE SECOND SESSION OF THE COMMITTEE ON TRANSPORT BEIRUT, 6-7 FEBRUARY 2001						
E/ESCWA/TRANS/2001/2	04/25/2001	I0100439	REPORT : 2ND SESSION OF MEETING OF THE HEADS OF DIVISION RESPONSIBLE FOR TRANSPORT OF THE UNITED NATIONS REGIONAL ECONOMIC COMMISSIONS, BEIRUT, 23 AND 24 JANUARY 2001		T0006045;T0010275;T0002316;T0000142;T0001102;T0000747	UNDOC		EP	3	REPORT : 2ND SESSION OF MEETING OF THE HEADS OF DIVISION RESPONSIBLE FOR TRANSPORT OF THE UNITED NATIONS REGIONAL ECONOMIC COMMISSIONS, BEIRUT, 23 AND 24 JANUARY 2001	2					
E/ESCWA/TRANS/2001/3	05/18/2001	I0100536	AGREEMENT ON INTERNATIONAL ROADS IN THE ARAB MASHREQ.		T0002406;T0002408;T0000589;T0007920;T0002412;T0000747;T0005996;T0001145;T0002320;T0005547	UNDOC		EP FP AP	3	AGREEMENT ON INTERNATIONAL ROADS IN THE ARAB MASHREQ.						
E/ESCWA/TRANS/2001/3(A)	05/18/2001	I0100536	AGREEMENT ON INTERNATIONAL ROADS IN THE ARAB MASHREQ.		T0002406;T0002408;T0000589;T0007920;T0002412;T0000747;T0005996;T0001145;T0002320;T0005547	UNDOC		AP	3	AGREEMENT ON INTERNATIONAL ROADS IN THE ARAB MASHREQ.						
E/ESCWA/TRANS/2001/3(F)	05/18/2001	I0100537	ACCORD DES ROUTES INTERNATIONALES DANS LE MASHREQ ARABE.		T0002406;T0002408;T0000589;T0007920;T0002412;T0000747;T0005996;T0001145;T0002320;T0005547	UNDOC		FP	3	ACCORD DES ROUTES INTERNATIONALES DANS LE MASHREQ ARABE.						
E/ESCWA/TRANS/2001/5(A)	03/12/2001	I0100249	 		T0002311;T0002317;T0002576;T0000589;T0009633;T0002550;T0004792;T0006159;T0000747	UNDOC		AP	2	 						
E/ESCWA/TRANS/2001/6	09/28/2001	I0300358	THE APPLICATION OF ADVANCED INFORMATION AND COMMUNICATIONS TECHNOLOGIES IN THE TRANSPORT SECTOR IN THE ESCWA REGION		T0006386;T0002519;T0010394;T0002311;T0005547	UNDOC		EP AP	2	THE APPLICATION OF ADVANCED INFORMATION AND COMMUNICATIONS TECHNOLOGIES IN THE TRANSPORT SECTOR IN THE ESCWA REGION						
E/ESCWA/TRANS/2001/7	09/28/2001	I0100800			T0002637;T0002311;T0001817;T0005547;T0009881	UNDOC		AP	2							
E/ESCWA/TRANS/2001/8	11/19/2001	I0100987			T0002320;T0002550;T0004959;T0000747;T0005547;T0010394;T0004800	UNDOC		AP	3							
E/ESCWA/TRANS/2001/9	11/19/2001	I0100998	REPORT SEMINAR ON CAPACITY-BUILDING IN THE DEVELOPMENT OF PAVEMENT MANAGEMENT SYSTEMS BEIRUT, 17-19 OCTOBER 2001		T0002412;T0009580;T0006031;T0002382;T0005937;T0005999;T0005957;T0006159	UNDOC		EP	3	REPORT SEMINAR ON CAPACITY-BUILDING IN THE DEVELOPMENT OF PAVEMENT MANAGEMENT SYSTEMS BEIRUT, 17-19 OCTOBER 2001						
E/ESCWA/TRANS/2001/IG.1/3	12/20/2000	I0100073	DRAFT AGREEMENT ON INTERNATIONAL ROADS IN THE ARAB MASHREQ		T0002406;T0002311;T0002320;T0005547;T0013208;T0002408	UNDOC		EP AP	3	DRAFT AGREEMENT ON INTERNATIONAL ROADS IN THE ARAB MASHREQ	2			4		
E/ESCWA/TRANS/2001/IG.1/4	12/20/2000	I0100059	FOLLOW-UP ON THE IMPLEMENTATION OF RECOMMENDATIONS ADOPTED BY THE COMMITTEE ON TRANSPORT AT ITS 1ST SESSION : ECONOMIC AND SOCIAL COMMISSION FOR WESTERN ASIA		T0002320;T0005547;T0007911;T0002465;T0002339	UNDOC		EP AP	3	FOLLOW-UP ON THE IMPLEMENTATION OF RECOMMENDATIONS ADOPTED BY THE COMMITTEE ON TRANSPORT AT ITS 1ST SESSION : ECONOMIC AND SOCIAL COMMISSION FOR WESTERN ASIA	2			5		
E/ESCWA/TRANS/2001/IG.1/5	01/09/2001	I0100058	PROGRAMME OF WORK OF THE TRANSPORT SECTION OF THE ESCWA FOR THE BIENNIUM 2000-2001		T0006000;T0006124;T0007920;T0005547	UNDOC		EP AP	3	PROGRAMME OF WORK OF THE TRANSPORT SECTION OF THE ESCWA FOR THE BIENNIUM 2000-2001	2			6		
E/ESCWA/TRANS/2001/IG.1/6	01/09/2001	I0100060	PROPOSED MEDIUM-TERM PLAN FOR THE PERIOD 2002-2005 : ECONOMIC AND SOCIAL COMMISSION FOR WESTERN ASIA		T0002311;T0005547;T0007911;T0005988;T0000142	UNDOC		EP AP	3	PROPOSED MEDIUM-TERM PLAN FOR THE PERIOD 2002-2005 : ECONOMIC AND SOCIAL COMMISSION FOR WESTERN ASIA	2			7		
E/ESCWA/TRANS/2001/IG.1/7	01/09/2001	I0100057	PROPOSED PROGRAMME OF WORK OF THE ESCWA TRANSPORT SECTION FOR THE BIENNIUM 2002-2003		T0002311;T0005547	UNDOC		EP AP	3	PROPOSED PROGRAMME OF WORK OF THE ESCWA TRANSPORT SECTION FOR THE BIENNIUM 2002-2003	2			8		
E/ESCWA/TRANS/2001/IG.1/8	01/09/2001	I0100046	PROPOSALS FOR THE FACILITATION OF TRANSPORT IN THE ESCWA REGION		T0002316;T0002318;T0002311;T0005945;T0005547;T0002590;T0006036;T0001832;T0002716;T0002469;T0002647	UNDOC		EP AP	3	PROPOSALS FOR THE FACILITATION OF TRANSPORT IN THE ESCWA REGION	2			10		
E/ESCWA/TRANS/2001/IG.1/L.1	01/09/2001	I0100044	PROVISIONAL AGENDA : ECONOMIC AND SOCIAL COMMISSION FOR WESTERN ASIA, COMMITTEE ON TRANSPORT, 2ND SESSION, BEIRUT, 6-7 FEBRUARY 2001		T0005915;T0005547;T0007920;T0002311	UNDOC		EP AP	3	PROVISIONAL AGENDA : ECONOMIC AND SOCIAL COMMISSION FOR WESTERN ASIA, COMMITTEE ON TRANSPORT, 2ND SESSION, BEIRUT, 6-7 FEBRUARY 2001	2			3		
E/ESCWA/TRANS/2001/IG.1/L.2	01/09/2001	I0100045	PROPOSED ORGANIZATION OF WORK : ECONOMIC AND SOCIAL COMMISSION FOR WESTERN ASIA, COMMITTEE ON TRANSPORT, 2ND SESSION, BEIRUT, 6-7 FEBRUARY 2001		T0005999;T0005547;T0007920;T0002311	UNDOC		EP AP	3	PROPOSED ORGANIZATION OF WORK : ECONOMIC AND SOCIAL COMMISSION FOR WESTERN ASIA, COMMITTEE ON TRANSPORT, 2ND SESSION, BEIRUT, 6-7 FEBRUARY 2001	2			3		
E/ESCWA/TRANS/2001/WG.1/2	10/11/2001	I0100872			T0002402;T0002408;T0005533	UNDOC		AP	3		2001					
E/ESCWA/TRANS/2001/WG.1/3	10/11/2001	I0100871			T0002412;T0002319;T0004800;T0005544	UNDOC		AP	3		2001					
E/ESCWA/TRANS/2001/WG.1/4	10/15/2001	I0100874			T0002402;T0005547	UNDOC		AP	3		2001					
E/ESCWA/TRANS/2001/WG.1/5	10/15/2001	I0100875	E-BUSINESS IN TRANSPORT AND LOGISTICS / BY TORBEN SOLL		T0010394;T0002311;T0002519;T0000261;T0010320	UNDOC		EP	3	E-BUSINESS IN TRANSPORT AND LOGISTICS / BY TORBEN SOLL	2001					
E/ESCWA/TRANS/2001/WG.1/6	10/15/2001	I0100878	USE OF THE INTERNET IN THE TRANSPORT SECTOR IN THE ESCWA REGION / BY NEILS RASMUSSEN		T0002519;T0002311;T0005547;T0010320	UNDOC		EP	3	USE OF THE INTERNET IN THE TRANSPORT SECTOR IN THE ESCWA REGION / BY NEILS RASMUSSEN	2001					
E/ESCWA/TRANS/2001/WG.1/7	10/15/2001	I0100881			T0002402;T0010393;T0005542	UNDOC		AP	3		2001					
E/ESCWA/TRANS/2001/WG.2/3	10/11/2001	I0100869			T0002406;T0006031;T0005542	UNDOC		AP	3		2001					
E/ESCWA/TRANS/2001/WG.2/4	10/11/2001	I0100868			T0010107;T0000932;T0010145;T0000960;T0002406;T0010623;T0001013;T0001822	UNDOC		AP	3		2001					
E/ESCWA/TRANS/2001/WG.2/5	10/11/2001	I0100867			T0002406;T0006031;T0000813;T0009580	UNDOC		AP	3		2001					
E/ESCWA/TRANS/2001/WG.2/6	10/15/2001	I0100879			T0002406;T0005547;T0006031	UNDOC		AP	3		2001					
E/ESCWA/TRANS/2001/WG.2/7	10/15/2001	I0100880			T0010379;T0002406;T0005547;T0006031;T0006018	UNDOC		AP	3		2001					
E/ESCWA/TRANS/2002/1	04/10/2002	N020228	AGREEMENT ON INTERNATIONAL RAILWAYS IN THE ARAB MASHREQ		T0002399;T0013248;T0000747;T0005547;T0013208;T0004489	UNDOC			2	AGREEMENT ON INTERNATIONAL RAILWAYS IN THE ARAB MASHREQ						
E/ESCWA/TRANS/2002/1(A)	04/10/2002	I0200322			T0000589;T0004489;T0005547;T0000747;T0013248;T0002399	UNDOC		AP	3							
E/ESCWA/TRANS/2002/1(E)	04/10/2002	I0200228	AGREEMENT ON INTERNATIONAL RAILWAYS IN THE ARAB MASHREQ		T0002399;T0013248;T0000747;T0000589;T0004489;T0005547	UNDOC		EP	3	AGREEMENT ON INTERNATIONAL RAILWAYS IN THE ARAB MASHREQ						
E/ESCWA/TRANS/2002/1(F)	04/10/2002	I0200241			T0002399;T0000747;T0013248;T0005547;T0000589;T0004489	UNDOC		FP	3							
E/ESCWA/TRANS/2002/1/CORR.1	09/04/2002	N020554	AGREEMENT ON INTERNATIONAL RAILWAYS IN THE ARAB MASHREQ : CORRIGENDUM			UNDOC			3	AGREEMENT ON INTERNATIONAL RAILWAYS IN THE ARAB MASHREQ : CORRIGENDUM						
E/ESCWA/TRANS/2002/1/REV.1	01/16/2003	I0300026	AGREEMENT ON INTERNATIONAL RAILWAYS IN THE ARAB MASHREQ		T0002399;T0013248;T0000747;T0005547;T0013208;T0004489	UNDOC		EP FP AP	3	AGREEMENT ON INTERNATIONAL RAILWAYS IN THE ARAB MASHREQ						
E/ESCWA/TRANS/2002/1/REV.1(F)	01/16/2003	I0300027	AGREEMENT ON INTERNATIONAL RAILWAYS IN THE ARAB MASHREQ		T0002399;T0013248;T0000747;T0000589;T0004489;T0005547	UNDOC		FP	3	AGREEMENT ON INTERNATIONAL RAILWAYS IN THE ARAB MASHREQ						
E/ESCWA/TRANS/2002/1/REV.2	03/05/2003	I0300181	AGREEMENT ON INTERNATIONAL RAILWAYS IN THE ARAB MASHREQ		T0013248;T0002399;T0000747;T0005547;T0013208;T0004489	UNDOC		EP FP AP	3	AGREEMENT ON INTERNATIONAL RAILWAYS IN THE ARAB MASHREQ						
E/ESCWA/TRANS/2002/1/REV.2(A)	03/05/2003	I0300181	AGREEMENT ON INTERNATIONAL RAILWAYS IN THE ARAB MASHREQ		T0002399;T0013248;T0000747;T0000589;T0004489;T0005547	UNDOC		AP	3	AGREEMENT ON INTERNATIONAL RAILWAYS IN THE ARAB MASHREQ						
E/ESCWA/TRANS/2002/1/REV.2(F)	03/05/2003	I0300183	AGREEMENT ON INTERNATIONAL RAILWAYS IN THE ARAB MASHREQ		T0002399;T0013248;T0000747;T0000589;T0004489;T0005547	UNDOC		FP	3	AGREEMENT ON INTERNATIONAL RAILWAYS IN THE ARAB MASHREQ						
E/ESCWA/TRANS/2002/2(A)	04/15/2002	I0200238			T0005915;T0005957;T0004781;T0007920	UNDOC		AP	3							
E/ESCWA/TRANS/2002/2(E)	04/15/2002	I0300077	REPORT THIRD SESSION OF THE COMMITTEE ON TRANSPORT, BEIRUT, 5-7 MARCH 2002		T0002311;T0002747;T0005915;T0005999;T0004781;T0005957;T0006159;T0005547	UNDOC		EP	3	REPORT THIRD SESSION OF THE COMMITTEE ON TRANSPORT, BEIRUT, 5-7 MARCH 2002						
E/ESCWA/TRANS/2002/3	12/01/2002	I0200780	DALIL INSHA` AL-LIJAN AL-WATANIYAH LI-TASHIL AL-TIJARAH WA-AL-NAQL FI DUWAL MANTIQAT ISKWA		T0002747;T0002385;T0005547;T0000172;T0005942	UNDOC		AP	2	DALIL INSHA` AL-LIJAN AL-WATANIYAH LI-TASHIL AL-TIJARAH WA-AL-NAQL FI DUWAL MANTIQAT ISKWA						
E/ESCWA/TRANS/2002/3/REV.1	01/24/2003	I0300072			T0002747;T0002385;T0005547;T0000172;T0005942;T0002316;T0009920	UNDOC		AP	2							
E/ESCWA/TRANS/2002/4	12/10/2002	I0200767	DRAFT MEMORANDUM OF UNDERSTANDING CONCERNING THE COOPERATION IN THE FIELD OF MARITIME TRANSPORT IN THE ARAB MASHREQ		T0002465;T0005547;T0013208;T0006824;T0009950;T0000747	UNDOC		EP	4	DRAFT MEMORANDUM OF UNDERSTANDING CONCERNING THE COOPERATION IN THE FIELD OF MARITIME TRANSPORT IN THE ARAB MASHREQ						
E/ESCWA/TRANS/2002/4/REV.2	12/02/2003	I0300902			T0000747;T0002465;T0010324;T0003725;T0005547;T0007920;T0009709;T0006795	UNDOC		AP	4							
E/ESCWA/TRANS/2002/4/REV.3	12/03/2003	I0200766			T0002465;T0000747;T0001927;T0003725;T0002460;T0005547;T0007920	UNDOC		AP	4							
E/ESCWA/TRANS/2002/4/REV.4	02/27/2004	I0400094			T0000747;T0002465;T0006824;T0006795;T0003725;T0002460;T0007920;T0005547	UNDOC		AP	4							
E/ESCWA/TRANS/2002/4/REV.5/ADD.1	02/11/2005	I0500024			T0000747;T0002465;T0006824;T0006795;T0003725;T0002460;T0007920;T0005547	UNDOC		AP	4							
E/ESCWA/TRANS/2002/IG.1/10/REV.1	02/18/2002	I0200021	BARNAMIJ 'AMAL QISM AL-NAQL FI AL-ISKWA LI-'AMAI 2000-2001 WA AL-TAQADUM AL-MUHRAZ FI TANFITHIH		T0002311;T0007909	UNDOC		AP	3	BARNAMIJ 'AMAL QISM AL-NAQL FI AL-ISKWA LI-'AMAI 2000-2001 WA AL-TAQADUM AL-MUHRAZ FI TANFITHIH	3					
E/ESCWA/TRANS/2002/IG.1/11	12/10/2001	I0200022			T0002311;T0006000;T0005547;T0007920	UNDOC		AP	3							
E/ESCWA/TRANS/2002/IG.1/12	12/10/2001	I0200023			T0002311;T0007920;T0007910;T0005547	UNDOC		AP	3							
E/ESCWA/TRANS/2002/IG.1/4/REV.1	02/18/2002	I0200015			T0002402;T0004871;T0007920	UNDOC		AP	3							
E/ESCWA/TRANS/2002/IG.1/5	12/26/2001	I0200016			T0002311;T0002316;T0007866;T0002632;T0005547	UNDOC		AP	3							
E/ESCWA/TRANS/2002/IG.1/6	12/26/2001	I0200017	A PROPOSED REGIONAL ROAD TRANSPORT SYSTEM		T0002412;T0004800;T0004794;T0005547	UNDOC		EP	3	A PROPOSED REGIONAL ROAD TRANSPORT SYSTEM	3			6		
E/ESCWA/TRANS/2002/IG.1/7	12/26/2001	I0200018			T0002311;T0006051;T0007920	UNDOC		AP	3							
E/ESCWA/TRANS/2002/IG.1/8/REV.1	02/18/2002	I0200019	MUTABA'AT TANFITH TANFITH ITIFAQ AL-TURUUQ AL-DUWALIYAH FIL-MASHREQ AL-'ARABI		T0002406;T0007909	UNDOC		AP	3	MUTABA'AT TANFITH TANFITH ITIFAQ AL-TURUUQ AL-DUWALIYAH FIL-MASHREQ AL-'ARABI	3					
E/ESCWA/TRANS/2002/IG.1/9	12/26/2001	I0200020	MUTABA'AT TANFITH TAWSIYAT AL-DAWRAH AL-THANIYAH LI-LAJNAT AL-NAQL		T0002311;T0002320;T0002316;T0005547;T0007911;T0000142;T0000747	UNDOC		AP	3	MUTABA'AT TANFITH TAWSIYAT AL-DAWRAH AL-THANIYAH LI-LAJNAT AL-NAQL	3					
E/ESCWA/TRANS/2002/IG.1/L.1/ADD.1/REV.1	02/18/2002	N020012				UNDOC			3		3					
E/ESCWA/TRANS/2002/IG.1/L.1/ADD.1/REV.1	02/18/2002	N020012			T0002311	UNDOC			3							
E/ESCWA/TRANS/2002/IG.1/L.1/ADD.1/REV.1(A)	02/18/2002	I0200012			T0005915;T0007920	UNDOC		AP	3							
E/ESCWA/TRANS/2002/IG.1/L.2	12/26/2001	I0200013			T0002311	UNDOC		AP	3		3			3		
E/ESCWA/TRANS/2002/WG.1/10	09/12/2002	I0200598	KHUTUT AL-MILAHIYAH AL-'ARABIYAH WA-IRTIBATIHA BI-TATAWUR AL-TIJARAH AL-'ARABIYAH AL-BAINIYAH / [I'DAD, ABED AL-HALIM BASSIOUNI, MUHAMMAD ABDEL QADER TAWFIQ]		T0002465;T0002598;T0005529	UNDOC		AP	3	KHUTUT AL-MILAHIYAH AL-'ARABIYAH WA-IRTIBATIHA BI-TATAWUR AL-TIJARAH AL-'ARABIYAH AL-BAINIYAH / [I'DAD, ABED AL-HALIM BASSIOUNI, MUHAMMAD ABDEL QADER TAWFIQ]	2002					
E/ESCWA/TRANS/2002/WG.1/18	09/26/2002	I0206418			T0005999;T0005957;T0006159;T0002316;T0002747;T0000672;T0005547;T0007920	UNDOC		AP	3							
E/ESCWA/TRANS/2002/WG.1/2	09/12/2002	I0200581			T0002478;T0000747;T0005547	UNDOC		AP	3		2002					
E/ESCWA/TRANS/2002/WG.1/3	09/12/2002	I0200582			T0002727;T0001832;T0005342;T0006386;T0002664	UNDOC		AP	3		2002					
E/ESCWA/TRANS/2002/WG.1/4	09/13/2002	I0200583			T0002465;T0013248;T0005529;T0000747	UNDOC		AP	3		2002					
E/ESCWA/TRANS/2002/WG.1/5	09/16/2002	I0200585			T0002598;T0002311;T0001102;T0005547;T0002465	UNDOC		AP	3		2002					
E/ESCWA/TRANS/2002/WG.1/6	09/17/2002	I0200586	ICT IN PORTS : SECURITY AND FACILITATION		T0006795;T0002478;T0005547;T0006386;T0002519;T0002747	UNDOC		EP	3	ICT IN PORTS : SECURITY AND FACILITATION	2002					
E/ESCWA/TRANS/2002/WG.1/7	09/17/2002	I0200587	INFORMATION AND COMMUNICATION TECHNOLOGIES IN CUSTOMS IN THE ESCWA REGION		T0006386;T0002519;T0002727;T0005547	UNDOC		EP	3	INFORMATION AND COMMUNICATION TECHNOLOGIES IN CUSTOMS IN THE ESCWA REGION	2002					
E/ESCWA/TRANS/2002/WG.1/8	09/18/2002	I0200592	INSHA` AL-LAJNAH AL-WATANIYAH LI-TASHIL AL-NAQL WA-AL-TIJARAH FI AL-JUMHURIYAH AL-'ARABIYAH AL-SURIYAH / [I'DAD IHAB MAWALDI]		T0002311;T0002647;T0000172;T0005544	UNDOC		AP	3	INSHA` AL-LAJNAH AL-WATANIYAH LI-TASHIL AL-NAQL WA-AL-TIJARAH FI AL-JUMHURIYAH AL-'ARABIYAH AL-SURIYAH / [I'DAD IHAB MAWALDI]	2002					
E/ESCWA/TRANS/2002/WG.1/9	09/18/2002	I0200593	MUTABA'IT TATWIIR NITHAM AL-NAQL AL-MUTAKAMIL FI AL-MASHRIQ AL-'ARABI / [I'DAD, NABIL 'ALI SAFWAT]		T0002320;T0005547;T0007909	UNDOC		AP	3	MUTABA'IT TATWIIR NITHAM AL-NAQL AL-MUTAKAMIL FI AL-MASHRIQ AL-'ARABI / [I'DAD, NABIL 'ALI SAFWAT]	2002					
E/ESCWA/TRANS/2003/IG.1/3	12/10/2002	I0200762	IMPLEMENTATION OF THE RECOMMENDATIONS OF THE THIRD SESSION OF THE COMMITTEE ON TRANSPORT		T0006159;T0007920;T0005547;T0002400;T0002316;T0007909	UNDOC		EP AP	3	IMPLEMENTATION OF THE RECOMMENDATIONS OF THE THIRD SESSION OF THE COMMITTEE ON TRANSPORT	4			6a		
E/ESCWA/TRANS/2003/IG.1/3/ADD.1	12/10/2002	I0200764	EXECUTIVE MEASURES FOR THE ESTABLISHMENT OF NATIONAL COMMITTEES FOR THE FACILITATION OF TRADE AND TRANSPORT IN THE COUNTRIES OF THE ESCWA REGION		T0005604;T0002632;T0002465;T0000747;T0005547;T0005529	UNDOC		EP AP	3	EXECUTIVE MEASURES FOR THE ESTABLISHMENT OF NATIONAL COMMITTEES FOR THE FACILITATION OF TRADE AND TRANSPORT IN THE COUNTRIES OF THE ESCWA REGION	4			6ai		
E/ESCWA/TRANS/2003/IG.1/3/ADD.2	12/10/2002	I0200768	MEASURES TAKEN TOWARDS THE PREPARATION OF A DRAFT MEMORANDUM OF UNDERSTANDING CONCERNING COOPERATION IN THE FIELD OF MARITIME TRANSPORT IN THE ARAB MASHREQ		T0002465;T0002632;T0005604;T0000747;T0005547;T0005529	UNDOC		EP AP	3	MEASURES TAKEN TOWARDS THE PREPARATION OF A DRAFT MEMORANDUM OF UNDERSTANDING CONCERNING COOPERATION IN THE FIELD OF MARITIME TRANSPORT IN THE ARAB MASHREQ	4			6aii		
E/ESCWA/TRANS/2003/IG.1/3/ADD.3	12/10/2002	I0200770	FOLLOW-UP OF THE IMPLENENTATION OF THE AGREEMENT ON INTERNATIONAL ROADS IN THE ARAB MASHREQ.		T0007920;T0005547	UNDOC		EP AP	3	FOLLOW-UP OF THE IMPLENENTATION OF THE AGREEMENT ON INTERNATIONAL ROADS IN THE ARAB MASHREQ.	4			6aiii		
E/ESCWA/TRANS/2003/IG.1/3/ADD.4	12/10/2002	I0200772	COMPLETION OF DATA PERTINENT TO THE INTERNATIONAL ROADS IN THE ARAB MASHREQ		T0002406;T0002407;T0002412;T0002320;T0005547;T0002311;T0002403;T0002431	UNDOC		EP AP	3	COMPLETION OF DATA PERTINENT TO THE INTERNATIONAL ROADS IN THE ARAB MASHREQ	4			6aiv		
E/ESCWA/TRANS/2003/IG.1/3/ADD.5	12/10/2002	I0200775	FOLLOW-UP OF THE AGREEMENT ON INTERNATIONAL RAILWAYS IN THE ARAB MASHREQ		T0002399;T0013248;T0000747;T0005547	UNDOC		EP AP	3	FOLLOW-UP OF THE AGREEMENT ON INTERNATIONAL RAILWAYS IN THE ARAB MASHREQ	4			6av		
E/ESCWA/TRANS/2003/IG.1/4	12/10/2002	I0200777	PROGRESS MADE IN IMPLEMENTING THE ACTIVITIES COVERED BY THE REGULAR PROGRAMME BUDGET FOR THE BIENNIUM 2002-2003 ; CONSULTANCY SERVICES AND TECHNICAL COOPERATION ; ACTIVITIES FUNDED BY EXTRABUDGETARY RESOURCES		T0002311;T0002320;T0002747;T0005547;T0000756;T0000160	UNDOC		EP AP	3	PROGRESS MADE IN IMPLEMENTING THE ACTIVITIES COVERED BY THE REGULAR PROGRAMME BUDGET FOR THE BIENNIUM 2002-2003 ; CONSULTANCY SERVICES AND TECHNICAL COOPERATION ; ACTIVITIES FUNDED BY EXTRABUDGETARY RESOURCES	4			6b		
E/ESCWA/TRANS/2003/IG.1/5	12/10/2002	I0200786	PROPOSALS CONCERNING THE PROGRAMME OF WORK AND PRIORITIES FOR THE BIENNIUM 2004-2005 IN THE FIELD OF THE FACILITATION OF TRADE AND TRANSPORT		T0006000;T0002747;T0007920;T0005547;T0002316	UNDOC		EP AP	3	PROPOSALS CONCERNING THE PROGRAMME OF WORK AND PRIORITIES FOR THE BIENNIUM 2004-2005 IN THE FIELD OF THE FACILITATION OF TRADE AND TRANSPORT				7		
E/ESCWA/TRANS/2003/IG.1/6	03/05/2003	I0300171	REPORT : 4TH SESSION OF THE COMMITTEE TRANSPORT, BEIRUT, 14-16 JANUARY 2003		T0002316;T0002465;T0002400;T0002412;T0005547;T0002311;T0002320;T0002747;T0000747;T0007909;T0002413;T0002401;T0002466;T0000589	UNDOC		EP AP	3	REPORT : 4TH SESSION OF THE COMMITTEE TRANSPORT, BEIRUT, 14-16 JANUARY 2003	4					
E/ESCWA/TRANS/2003/IG.1/6(A)	03/05/2003	I0300171	REPORT FOURTH SESSION OF THE COMMITTEE ON TRANSPORT, BEIRUT, 14-16 JANUARY 2003		T0005999;T0009702;T0006159;T0005957;T0007920;T0005547	UNDOC		AP	3	REPORT FOURTH SESSION OF THE COMMITTEE ON TRANSPORT, BEIRUT, 14-16 JANUARY 2003						
E/ESCWA/TRANS/2003/IG.1/6/CORR.1	06/13/2003	I0300479	REPORT : 4TH SESSION OF THE COMMITTEE ON TRANSPORT, BEIRUT, 14-16 JANUARY 2003 : CORRIGENDUM		T0005999;T0009702;T0006159;T0005957;T0007920;T0005547;T0002311	UNDOC		EP AP	3	REPORT : 4TH SESSION OF THE COMMITTEE ON TRANSPORT, BEIRUT, 14-16 JANUARY 2003 : CORRIGENDUM	4					
E/ESCWA/TRANS/2003/IG.1/INF.1	12/10/2002	I0200774	AIDE-MEMOIRE : BACKGROUND TO THE SESSION		T0002320;T0005547;T0002747;T0000672	UNDOC		EP AP	3	AIDE-MEMOIRE : BACKGROUND TO THE SESSION	4					
